 # inv_temp, global_norm, global_1st_norm, step_i 
1.8977795355500351 2.6912025588160469 295.7728905506771753 46
1.9372059679922633 2.6938502055094680 295.7728905506771753 47
1.9766537067430829 2.6963607078850740 295.7728905506771753 48
2.0161222340375398 2.6987427558027224 295.7728905506771753 49
2.0556109524281334 2.7010044979113688 295.7728905506771753 50
2.0951192021242608 2.7031535681654755 295.7728905506771753 51
2.1346462764505967 2.7051971117371201 295.7728905506771753 52
2.1741914354890928 2.7071418103842739 295.7728905506771753 53
2.2137539179951662 2.7089939072797602 295.7728905506771753 54
2.2533329516969318 2.7107592312704072 295.7728905506771753 55
2.2929277620978059 2.7124432205154907 295.7728905506771753 56
2.3325375799090495 2.7140509454451460 295.7728905506771753 57
2.3721616472404112 2.7155871309783080 295.7728905506771753 58
2.4117992226754499 2.7170561779446030 295.7728905506771753 59
2.4514495853537839 2.7184621836625453 295.7728905506771753 60
2.4911120381764871 2.7198089616363244 295.7728905506771753 61
2.5307859102434866 2.7211000603440949 295.7728905506771753 62
2.5704705586237888 2.7223387811013984 295.7728905506771753 63
2.6101653695509324 2.7235281949933827 295.7728905506771753 64
2.6498697591275322 2.7246711588785457 295.7728905506771753 65
2.6895831736145630 2.7257703304751217 295.7728905506771753 66
2.7293050893729127 2.7268281825477789 295.7728905506771753 67
2.7690350125172367 2.7278470162183206 295.7728905506771753 68
2.8087724783350887 2.7288289734286617 295.7728905506771753 69
2.8485170505176960 2.7297760485877860 295.7728905506771753 70
2.8882683202428865 2.7306900994373127 295.7728905506771753 71
2.9280259051451454 2.7315728571718818 295.7728905506771753 72
2.9677894482029670 2.7324259358517935 295.7728905506771753 73
3.0075586165692578 2.7332508411458512 295.7728905506771753 74
3.0473331003666426 2.7340489784422601 295.7728905506771753 75
3.0871126114660745 2.7348216603650082 295.7728905506771753 76
3.1268968822641137 2.7355701137325132 295.7728905506771753 77
3.1666856644715491 2.7362954859940576 295.7728905506771753 78
3.2064787279237077 2.7369988511785266 295.7728905506771753 79
3.2462758594207402 2.7376812153883145 295.7728905506771753 80
3.2860768616044758 2.7383435218701315 295.7728905506771753 81
3.3258815518768161 2.7389866556924232 295.7728905506771753 82
3.3656897613634684 2.7396114480580183 295.7728905506771753 83
3.4055013339255513 2.7402186802785544 295.7728905506771753 84
3.4453161252208471 2.7408090874360935 295.7728905506771753 85
3.4851340018155117 2.7413833617553709 295.7728905506771753 86
3.5249548403464868 2.7419421557089136 295.7728905506771753 87
3.5647785267343197 2.7424860848756802 295.7728905506771753 88
3.6046049554455601 2.7430157305724365 295.7728905506771753 89
3.6444340288036376 2.7435316422758014 295.7728905506771753 90
3.6842656563467813 2.7440343398516727 295.7728905506771753 91
3.7240997542313048 2.7445243156073418 295.7728905506771753 92
3.7639362446784514 2.7450020361807099 295.7728905506771753 93
3.8037750554628560 2.7454679442797927 295.7728905506771753 94
3.8436161194405880 2.7459224602847239 295.7728905506771753 95
3.8834593741146612 2.7463659837235026 295.7728905506771753 96
3.9233047612359724 2.7467988946320081 295.7728905506771753 97
3.9631522264375203 2.7472215548076990 295.7728905506771753 98
4.0030017188998652 2.7476343089659352 295.7728905506771753 99
4.0428531910457419 2.7480374858069578 295.7728905506771753 100
4.0827065982619191 2.7484313990010310 295.7728905506771753 101
4.1225618986463282 2.7488163480985506 295.7728905506771753 102
4.1624190527786018 2.7491926193713554 295.7728905506771753 103
4.2022780235123296 2.7495604865911649 295.7728905506771753 104
4.2421387757872226 2.7499202117501298 295.7728905506771753 105
4.2820012764596935 2.7502720457286758 295.7728905506771753 106
4.3218654941502210 2.7506162289147138 295.7728905506771753 107
4.3617313991061657 2.7509529917785698 295.7728905506771753 108
4.4015989630785741 2.7512825554070939 295.7728905506771753 109
4.4414681592118201 2.7516051320005204 295.7728905506771753 110
4.4813389619447905 2.7519209253350048 295.7728905506771753 111
4.5212113469225867 2.7522301311938095 295.7728905506771753 112
4.5610852909176529 2.7525329377696037 295.7728905506771753 113
4.6009607717594525 2.7528295260403288 295.7728905506771753 114
4.6408377682717212 2.7531200701206529 295.7728905506771753 115
4.6807162602165704 2.7534047375911386 295.7728905506771753 116
4.7205962282446352 2.7536836898067607 295.7728905506771753 117
4.7604776538506117 2.7539570821864916 295.7728905506771753 118
4.8003605193335339 2.7542250644854347 295.7728905506771753 119
4.8402448077612545 2.7544877810508157 295.7728905506771753 120
4.8801305029385729 2.7547453710631533 295.7728905506771753 121
4.9200175893785678 2.7549979687636408 295.7728905506771753 122
4.9599060522766703 2.7552457036688334 295.7728905506771753 123
4.9997958774871618 2.7554887007735962 295.7728905506771753 124
5.0396870515016881 2.7557270807431027 295.7728905506771753 125
5.0795795614294859 2.7559609600946802 295.7728905506771753 126
5.1194733949791171 2.7561904513703359 295.7728905506771753 127
5.1593685404413581 2.7564156633003907 295.7728905506771753 128
5.1992649866731702 2.7566367009590880 295.7728905506771753 129
5.2391627230823747 2.7568536659124221 295.7728905506771753 130
5.2790617396130779 2.7570666563590032 295.7728905506771753 131
5.3189620267315298 2.7572757672641490 295.7728905506771753 132
5.3588635754124230 2.7574810904877878 295.7728905506771753 133
5.3987663771254049 2.7576827149064558 295.7728905506771753 134
5.4386704238218471 2.7578807265298386 295.7728905506771753 135
5.4785757079216770 2.7580752086120746 295.7728905506771753 136
5.5184822223002969 2.7582662417582138 295.7728905506771753 137
5.5583899602754876 2.7584539040260290 295.7728905506771753 138
5.5982989155943139 2.7586382710235031 295.7728905506771753 139
5.6382090824199196 2.7588194160021517 295.7728905506771753 140
5.6781204553182993 2.7589974099464771 295.7728905506771753 141
5.7180330292449328 2.7591723216596677 295.7728905506771753 142
5.7579467995313482 2.7593442178458281 295.7728905506771753 143
5.7978617618715642 2.7595131631887972 295.7728905506771753 144
5.8377779123084483 2.7596792204278189 295.7728905506771753 145
5.8776952472199744 2.7598424504301695 295.7728905506771753 146
5.9176137633054164 2.7600029122608500 295.7728905506771753 147
5.9575334575714560 2.7601606632495463 295.7728905506771753 148
5.9974543273182599 2.7603157590549201 295.7728905506771753 149
6.0373763701255267 2.7604682537263763 295.7728905506771753 150
6.0772995838384931 2.7606181997633872 295.7728905506771753 151
6.1172239665539916 2.7607656481725260 295.7728905506771753 152
6.1571495166065082 2.7609106485222341 295.7728905506771753 153
6.1970762325543021 2.7610532489954944 295.7728905506771753 154
6.2370041131655984 2.7611934964404141 295.7728905506771753 155
6.2769331574048781 2.7613314364188675 295.7728905506771753 156
6.3168633644192784 2.7614671132532389 295.7728905506771753 157
6.3567947335251374 2.7616005700713435 295.7728905506771753 158
6.3967272641946966 2.7617318488496134 295.7728905506771753 159
6.4366609560429744 2.7618609904545930 295.7728905506771753 160
6.4765958088148450 2.7619880346828256 295.7728905506771753 161
6.5165318223723236 2.7621130202991826 295.7728905506771753 162
6.5564689966821010 2.7622359850737119 295.7728905506771753 163
6.5964073318033041 2.7623569658170157 295.7728905506771753 164
6.6363468278755127 2.7624759984142697 295.7728905506771753 165
6.6762874851071059 2.7625931178579242 295.7728905506771753 166
6.7162293037638294 2.7627083582790646 295.7728905506771753 167
6.7561722841576968 2.7628217529776045 295.7728905506771753 168
6.7961164266362202 2.7629333344512412 295.7728905506771753 169
6.8360617315719150 2.7630431344232949 295.7728905506771753 170
6.8760081993521798 2.7631511838694309 295.7728905506771753 171
6.9159558303694908 2.7632575130433366 295.7728905506771753 172
6.9559046250119110 2.7633621515013482 295.7728905506771753 173
6.9958545836540056 2.7634651281261444 295.7728905506771753 174
7.0358057066480715 2.7635664711494576 295.7728905506771753 175
7.0757579943156976 2.7636662081738708 295.7728905506771753 176
7.1157114469397431 2.7637643661937883 295.7728905506771753 177
7.1556660647566224 2.7638609716155123 295.7728905506771753 178
7.1956218479489591 2.7639560502765406 295.7728905506771753 179
7.2355787966386087 2.7640496274640758 295.7728905506771753 180
7.2755369108800112 2.7641417279328055 295.7728905506771753 181
7.3154961906539508 2.7642323759219467 295.7728905506771753 182
7.3554566358615823 2.7643215951715829 295.7728905506771753 183
7.3954182463188811 2.7644094089384090 295.7728905506771753 184
7.4353810217514100 2.7644958400107451 295.7728905506771753 185
7.4753449617893857 2.7645809107230117 295.7728905506771753 186
7.5153100659631811 2.7646646429696053 295.7728905506771753 187
7.5552763336990143 2.7647470582181617 295.7728905506771753 188
7.5952437643150965 2.7648281775223555 295.7728905506771753 189
7.6352123570179922 2.7649080215341253 295.7728905506771753 190
7.6751821108993479 2.7649866105154186 295.7728905506771753 191
7.7151530249329285 2.7650639643494870 295.7728905506771753 192
7.7551250979718738 2.7651401025516478 295.7728905506771753 193
7.7950983287463460 2.7652150442797296 295.7728905506771753 194
7.8350727158613624 2.7652888083439682 295.7728905506771753 195
7.8750482577949983 2.7653614132166076 295.7728905506771753 196
7.9150249528967231 2.7654328770410270 295.7728905506771753 197
7.9550027993861248 2.7655032176405951 295.7728905506771753 198
7.9949817953518130 2.7655724525270804 295.7728905506771753 199
8.0349619387505271 2.7656405989087727 295.7728905506771753 200
8.0749432274065747 2.7657076736982971 295.7728905506771753 201
8.1149256590113996 2.7657736935200656 295.7728905506771753 202
8.1549092311233942 2.7658386747174832 295.7728905506771753 203
8.1948939411679280 2.7659026333598491 295.7728905506771753 204
8.2348797864375616 2.7659655852489879 295.7728905506771753 205
8.2748667640924403 2.7660275459256400 295.7728905506771753 206
8.3148548711608843 2.7660885306755749 295.7728905506771753 207
8.3548441045401258 2.7661485545355071 295.7728905506771753 208
8.3948344609972221 2.7662076322987508 295.7728905506771753 209
8.4348259371701371 2.7662657785207037 295.7728905506771753 210
8.4748185295689460 2.7663230075240710 295.7728905506771753 211
8.5148122345771711 2.7663793334039357 295.7728905506771753 212
8.5548070484532950 2.7664347700326486 295.7728905506771753 213
8.5948029673323223 2.7664893310644847 295.7728905506771753 214
8.6347999872275505 2.7665430299402107 295.7728905506771753 215
8.6747981040323427 2.7665958798914065 295.7728905506771753 216
8.7147973135221122 2.7666478939447177 295.7728905506771753 217
8.7547976113563060 2.7666990849258752 295.7728905506771753 218
8.7947989930805246 2.7667494654636409 295.7728905506771753 219
8.8348014541287281 2.7667990479935991 295.7728905506771753 220
8.8748049898254866 2.7668478447617932 295.7728905506771753 221
8.9148095953883288 2.7668958678283002 295.7728905506771753 222
8.9548152659301241 2.7669431290706168 295.7728905506771753 223
8.9948219964615514 2.7669896401869996 295.7728905506771753 224
9.0348297818935990 2.7670354126996690 295.7728905506771753 225
9.0748386170400988 2.7670804579578974 295.7728905506771753 226
9.1148484966203558 2.7671247871410585 295.7728905506771753 227
9.1548594152617220 2.7671684112615083 295.7728905506771753 228
9.1948713675023104 2.7672113411674650 295.7728905506771753 229
9.2348843477936118 2.7672535875457061 295.7728905506771753 230
9.2748983505032729 2.7672951609243115 295.7728905506771753 231
9.3149133699177344 2.7673360716751918 295.7728905506771753 232
9.3549294002450338 2.7673763300166763 295.7728905506771753 233
9.3949464356175199 2.7674159460159409 295.7728905506771753 234
9.4349644700945774 2.7674549295913953 295.7728905506771753 235
9.4749834976654164 2.7674932905150564 295.7728905506771753 236
9.5150035122517824 2.7675310384147718 295.7728905506771753 237
9.5550245077107299 2.7675681827764800 295.7728905506771753 238
9.5950464778373217 2.7676047329463511 295.7728905506771753 239
9.6350694163673793 2.7676406981329023 295.7728905506771753 240
9.6750933169801776 2.7676760874090727 295.7728905506771753 241
9.7151181733011356 2.7677109097142276 295.7728905506771753 242
9.7551439789044885 2.7677451738561336 295.7728905506771753 243
9.7951707273159467 2.7677788885128982 295.7728905506771753 244
9.8351984120153091 2.7678120622348432 295.7728905506771753 245
9.8752270264390809 2.7678447034463676 295.7728905506771753 246
9.9152565639830268 2.7678768204477464 295.7728905506771753 247
9.9552870180047517 2.7679084214169292 295.7728905506771753 248
9.9953183818261717 2.7679395144112520 295.7728905506771753 249
10.0353506487360171 2.7679701073691656 295.7728905506771753 250
10.0753838119922943 2.7680002081119168 295.7728905506771753 251
10.1154178648246624 2.7680298243451755 295.7728905506771753 252
10.1554528004368514 2.7680589636606778 295.7728905506771753 253
10.1954886120089707 2.7680876335377964 295.7728905506771753 254
10.2355252926998048 2.7681158413450979 295.7728905506771753 255
10.2755628356491098 2.7681435943419146 295.7728905506771753 256
10.3156012339798018 2.7681708996798151 295.7728905506771753 257
10.3556404808001457 2.7681977644041171 295.7728905506771753 258
10.3956805692058936 2.7682241954553390 295.7728905506771753 259
10.4357214922823882 2.7682501996706521 295.7728905506771753 260
10.4757632431065986 2.7682757837852914 295.7728905506771753 261
10.5158058147491715 2.7683009544339643 295.7728905506771753 262
10.5558492002763167 2.7683257181522061 295.7728905506771753 263
10.5958933927518366 2.7683500813777790 295.7728905506771753 264
10.6359383852389193 2.7683740504519680 295.7728905506771753 265
10.6759841708020318 2.7683976316209340 295.7728905506771753 266
10.7160307425086749 2.7684208310369951 295.7728905506771753 267
10.7560780934311442 2.7684436547599218 295.7728905506771753 268
10.7961262166482541 2.7684661087582083 295.7728905506771753 269
10.8361751052469533 2.7684881989103056 295.7728905506771753 270
10.8762247523239868 2.7685099310058785 295.7728905506771753 271
10.9162751509874578 2.7685313107470160 295.7728905506771753 272
10.9563262943583233 2.7685523437494131 295.7728905506771753 273
10.9963781755719356 2.7685730355436049 295.7728905506771753 274
11.0364307877794552 2.7685933915760859 295.7728905506771753 275
11.0764841241492356 2.7686134172105050 295.7728905506771753 276
11.1165381778682146 2.7686331177287995 295.7728905506771753 277
11.1565929421432415 2.7686524983323175 295.7728905506771753 278
11.1966484102023021 2.7686715641429407 295.7728905506771753 279
11.2367045752957928 2.7686903202041768 295.7728905506771753 280
11.2767614306977180 2.7687087714822725 295.7728905506771753 281
11.3168189697068264 2.7687269228672564 295.7728905506771753 282
11.3568771856477362 2.7687447791740247 295.7728905506771753 283
11.3969360718720125 2.7687623451433763 295.7728905506771753 284
11.4369956217591984 2.7687796254430679 295.7728905506771753 285
11.4770558287178126 2.7687966246688132 295.7728905506771753 286
11.5171166861863572 2.7688133473453331 295.7728905506771753 287
11.5571781876341646 2.7688297979273022 295.7728905506771753 288
11.5972403265623569 2.7688459808003945 295.7728905506771753 289
11.6373030965046738 2.7688619002822241 295.7728905506771753 290
11.6773664910282875 2.7688775606233160 295.7728905506771753 291
11.7174305037345938 2.7688929660080639 295.7728905506771753 292
11.7574951282599791 2.7689081205556851 295.7728905506771753 293
11.7975603582765185 2.7689230283211206 295.7728905506771753 294
11.8376261874926758 2.7689376932959799 295.7728905506771753 295
11.8776926096539555 2.7689521194094500 295.7728905506771753 296
11.9177596185435064 2.7689663105291618 295.7728905506771753 297
11.9578272079827812 2.7689802704621393 295.7728905506771753 298
11.9978953718320014 2.7689940029555919 295.7728905506771753 299
